group,lever,direction,lever_change_pct,margin_gain,normalised_margin_gain_per_10pct
United States,p_A,increase,5.000000000000004,-2.9103830456733704e-11,-5.8207660913467356e-11
United States,h_A,decrease,-5.000000000000004,-20.55388067482272,-41.10776134964541
United States,h_A,decrease,-9.999999999999998,-42.62079668248771,-42.620796682487715
United States,beta,decrease,-5.000000000000004,-390.9588888134749,-781.9177776269491
United States,beta,decrease,-9.999999999999998,-794.6779181660968,-794.677918166097
United States,h_D,decrease,-5.000000000000004,-709.7053637408535,-1419.4107274817056
United States,h_D,decrease,-9.999999999999998,-1459.9402340343513,-1459.9402340343515
United States,alpha,increase,19.999999999999996,-3960.5023956356454,-1980.2511978178231
United States,alpha,increase,10.000000000000009,-2018.1586616904533,-2018.1586616904515
United States,alpha,increase,5.000000000000004,-1018.8309465343482,-2037.6618930686946
United States,d,increase,19.999999999999996,-24566.622634093044,-12283.311317046524
United States,d,increase,10.000000000000009,-13441.248517624219,-13441.248517624206
United States,d,increase,5.000000000000004,-7052.95627134532,-14105.912542690627
